timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
33339,1022,1022,1.0,1.0,1.0,1.0,1.0,0.94,0.98,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33361,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.98,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33384,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.98,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33406,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.98,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33428,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33449,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33472,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33495,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33519,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33541,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33566,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33594,1022,1022,1.0,0.98,1.0,1.0,1.0,0.94,0.92,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33621,1022,1022,1.0,0.98,1.0,1.0,1.0,0.94,0.92,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33680,1022,1022,1.0,0.98,1.0,1.0,1.0,0.94,0.92,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33705,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.92,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33728,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.92,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33752,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.92,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33776,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.9,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33804,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.9,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33829,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.88,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33853,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.88,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33878,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.88,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33901,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,0.86,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33922,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,1.04,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33944,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,1.34,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33966,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,1.5,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
33987,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34009,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34030,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34053,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34073,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34094,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34117,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34141,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34163,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34184,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34205,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34226,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34249,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,2.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34270,1022,1022,1.0,0.98,1.0,1.0,0.98,0.96,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34296,1022,1022,1.0,0.98,1.0,1.0,0.98,0.96,2.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34317,1022,1022,1.0,0.98,1.0,1.0,0.98,0.96,2.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34340,1022,1022,1.0,0.98,1.0,1.0,0.98,0.96,2.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34360,1022,1022,1.0,0.98,1.0,1.0,0.98,0.96,2.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34384,1022,1022,1.0,0.98,1.0,1.0,0.98,0.96,2.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34406,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34428,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,2.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34449,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,2.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34475,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,3.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34497,1022,1022,1.0,0.98,0.98,1.0,0.98,0.98,3.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34518,1022,1022,1.0,0.98,0.98,1.0,0.98,0.98,3.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34541,1022,1022,1.0,1.0,0.98,1.0,0.98,0.98,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34562,1022,1022,1.0,1.0,0.98,1.0,0.98,0.98,3.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34585,1022,1022,1.0,1.0,0.98,1.0,0.98,0.98,3.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34607,1022,1022,1.0,1.0,0.98,1.0,0.98,0.98,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34633,1022,1022,1.0,1.0,0.98,1.0,0.98,0.98,3.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34654,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,4.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34679,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,4.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34701,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,5.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34724,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,5.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34747,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,6.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34767,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,6.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34787,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,6.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34809,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,7.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34834,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,7.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34854,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,8.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34881,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34905,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34929,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,9.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34950,1022,1022,1.0,1.0,0.98,1.0,0.96,1.0,9.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34975,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,10.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
34995,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,10.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
35019,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,11.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
35040,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,12.98,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35064,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,18.44,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35084,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,23.38,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35105,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,27.56,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35129,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,31.16,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35156,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,35.34,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35181,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,39.52,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35203,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,44.0,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35226,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,49.1,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35249,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,53.58,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35270,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,58.06,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35297,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,62.54,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35320,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,67.02,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35343,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,72.14,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35364,1022,1022,1.0,1.0,0.98,1.0,0.96,0.98,77.24,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35392,1021,1022,4.0,4.0,3.94,4.0,3.88,3.94,69.9,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35417,1021,1022,4.0,4.0,3.94,4.0,3.94,3.94,75.0,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35440,1021,1022,4.0,4.0,3.94,4.0,3.94,3.94,80.1,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35462,1021,1022,4.0,4.0,3.94,4.0,3.94,3.94,85.2,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35482,1021,1022,4.0,3.94,3.94,4.0,3.94,3.94,90.24,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35505,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,94.74,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35529,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,99.24,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35551,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,103.72,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35575,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,107.62,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35597,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,112.12,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35617,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,116.6,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35640,1021,1022,4.0,3.94,4.0,3.94,3.94,3.94,121.08,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35666,1021,1022,4.0,3.94,4.0,3.94,3.94,3.94,124.92,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35690,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,129.4,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35751,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,133.88,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35773,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,137.78,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35805,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,142.2,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35836,1021,1022,4.0,3.94,3.94,3.94,3.94,3.94,146.52,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35857,1021,1022,4.0,3.94,3.94,3.94,4.0,3.94,150.7,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35878,1021,1022,4.0,3.94,3.94,3.94,4.0,3.94,154.88,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35901,1021,1022,4.0,3.94,3.94,3.94,4.0,3.94,159.06,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35921,1021,1022,4.0,3.94,3.94,3.94,4.0,3.94,162.66,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35947,1021,1022,4.0,3.94,3.94,3.94,4.0,3.94,166.4,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35971,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,170.72,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
35993,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,175.66,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36020,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,179.84,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36040,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,184.16,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36060,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,188.34,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36085,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,192.52,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36106,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,196.7,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36130,1021,1022,3.94,3.94,3.94,3.94,4.0,3.94,200.3,3.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36155,1020,1022,8.9,8.9,8.9,8.9,9.0,8.9,178.06,8.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36181,1020,1022,8.9,8.9,8.9,8.9,9.0,9.0,181.9,8.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36205,1020,1022,8.9,8.9,8.9,8.9,9.0,9.0,185.5,8.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36227,1020,1022,8.9,8.9,8.9,8.9,9.0,9.0,189.4,8.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
36249,1020,1022,8.9,8.9,8.9,8.9,9.0,9.0,192.04,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36272,1020,1022,8.9,8.9,8.9,8.8,9.0,9.0,191.46,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36299,1020,1022,8.9,8.9,8.9,8.7,9.0,9.0,191.46,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36321,1020,1022,8.9,8.9,8.9,8.7,9.0,9.0,192.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36342,1020,1022,8.9,8.9,8.9,8.7,9.0,9.0,193.04,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36367,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36389,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,194.12,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36409,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,194.12,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36430,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36453,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36473,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36496,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36523,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,194.12,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36548,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36575,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36597,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36618,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36638,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,193.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36665,1020,1022,8.9,8.9,8.8,8.7,9.0,9.0,192.42,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36733,1020,1022,8.9,9.0,8.8,8.7,9.0,9.0,192.42,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36756,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,192.42,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36778,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,193.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36802,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,193.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36825,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,194.12,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36847,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,194.7,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36870,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,195.28,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36897,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,195.28,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36920,1020,1022,8.9,9.0,8.8,8.8,9.0,9.0,196.4,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36943,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,196.98,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36964,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,197.56,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
36987,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,198.68,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37010,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,199.26,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37038,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,199.84,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37061,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,200.42,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37086,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,201.62,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37106,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,204.18,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37129,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,205.92,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37150,1020,1022,8.9,9.0,8.9,8.8,9.0,9.0,208.32,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37175,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,210.18,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37199,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,211.46,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37220,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,212.66,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37240,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,214.52,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37264,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,216.38,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37284,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,218.24,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37306,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,219.44,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37328,1020,1022,9.0,9.0,8.9,8.8,9.0,9.0,221.84,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37349,1020,1022,9.0,9.0,8.9,8.8,9.0,8.9,222.46,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37376,1020,1022,8.9,9.0,8.9,8.8,9.0,8.9,223.04,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37399,1020,1022,8.9,9.0,8.9,8.8,9.0,8.9,223.62,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37420,1020,1022,8.9,9.0,8.9,8.8,9.0,8.9,224.2,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37449,1020,1022,8.9,9.0,8.9,8.8,9.0,8.9,224.78,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37470,1020,1022,8.9,9.0,8.9,8.9,9.0,8.9,224.24,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37493,1020,1022,8.9,9.0,8.9,9.0,9.0,8.9,223.7,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37517,1020,1022,8.9,9.0,8.9,9.0,9.0,8.9,223.16,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37542,1020,1022,8.9,9.0,8.9,9.0,9.0,8.9,222.62,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37567,1020,1022,8.9,9.0,9.0,9.0,9.0,8.9,221.58,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37587,1020,1022,8.9,9.0,9.0,9.0,9.0,8.9,222.16,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37607,1020,1022,8.9,9.0,9.0,9.0,9.0,8.9,223.28,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37628,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,223.82,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37652,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,224.36,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37674,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,225.48,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37697,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,226.02,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37717,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,226.6,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37743,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,227.72,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
37777,1020,1022,8.9,9.0,9.0,8.9,9.0,8.9,228.3,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
