@relation Combined_train

@attribute var_x numeric
@attribute 'delta var_x' numeric
@attribute mean_x numeric
@attribute var_y numeric
@attribute 'delta var_y' numeric
@attribute mean_y numeric
@attribute var_z numeric
@attribute 'delta var_z' numeric
@attribute mean_z numeric
@attribute class {none,motion,tap}

@data
0.005558,0.000437,5.966351,0.027016,0.001409,6.715257,0.011633,0.001508,4.361278,none
0.006662,0.001104,5.952943,0.028215,0.0012,6.709511,0.012161,0.000528,4.357447,none
0.007965,0.001302,5.943366,0.029125,0.00091,6.70568,0.012488,0.000327,4.355532,none
0.008581,0.000616,5.939536,0.027922,-0.001203,6.709511,0.012972,0.000484,4.351701,none
0.00967,0.00109,5.933789,0.026282,-0.00164,6.715257,0.013427,0.000455,4.34787,none
0.010507,0.000836,5.929959,0.023402,-0.00288,6.724834,0.013853,0.000426,4.34404,none
0.01102,0.000514,5.926128,0.021806,-0.001596,6.734411,0.013853,0,4.34404,none
0.01102,0,5.926128,0.022228,0.000422,6.743987,0.012385,-0.001467,4.351701,none
0.011193,0.000172,5.924213,0.023079,0.000851,6.747818,0.011927,-0.000459,4.353616,none
0.011662,0.00047,5.920382,0.02528,0.002201,6.75548,0.011461,-0.000466,4.355532,none
0.012341,0.000679,5.910805,0.027515,0.002234,6.761226,0.011813,0.000352,4.34787,none
0.012459,0.000117,5.895482,0.030563,0.003049,6.766972,0.010991,-0.000822,4.332547,none
0.01488,0.002421,5.876329,0.035406,0.004843,6.774633,0.0104,-0.000591,4.31914,none
0.019792,0.004912,5.851429,0.041569,0.006163,6.786125,0.009168,-0.001233,4.307648,none
0.032265,0.012473,5.813122,0.050979,0.00941,6.803364,0.008111,-0.001057,4.303817,none
0.046881,0.014616,5.767153,0.060059,0.00908,6.824433,0.007499,-0.000613,4.301902,none
0.063115,0.016234,5.719269,0.067737,0.007678,6.849332,0.008863,0.001365,4.305732,none
0.083421,0.020306,5.667554,0.072855,0.005118,6.878063,0.013247,0.004384,4.315309,none
0.10234,0.018919,5.61584,0.072972,0.000117,6.908708,0.020104,0.006857,4.328717,none
0.11591,0.01357,5.564125,0.072286,-0.000686,6.94127,0.028542,0.008438,4.34787,none
0.132286,0.016377,5.518156,0.066182,-0.006105,6.971915,0.03582,0.007279,4.378516,none
0.145703,0.013416,5.474103,0.058199,-0.007983,7.002561,0.04424,0.008419,4.407247,none
0.148282,0.002579,5.437711,0.047468,-0.010731,7.027461,0.046136,0.001897,4.428316,none
0.143355,-0.004927,5.40515,0.037405,-0.010063,7.052361,0.044827,-0.00131,4.441723,none
0.137954,-0.0054,5.374504,0.027896,-0.009509,7.075345,0.043158,-0.001669,4.455131,none
0.129117,-0.008838,5.353435,0.019165,-0.008731,7.094499,0.041452,-0.001706,4.460877,none
0.118111,-0.011006,5.334281,0.012825,-0.006339,7.109821,0.041452,0,4.460877,none
0.102736,-0.015375,5.313212,0.010067,-0.002759,7.117483,0.043598,0.002146,4.455131,none
0.090409,-0.012327,5.29789,0.008643,-0.001423,7.121314,0.044445,0.000847,4.453215,none
0.0821,-0.008309,5.288313,0.009285,0.000642,7.119398,0.045285,0.00084,4.4513,none
0.078578,-0.003522,5.284482,0.011167,0.001882,7.113652,0.048202,0.002917,4.445554,none
0.078578,0,5.284482,0.014293,0.003126,7.10216,0.054383,0.006182,4.435977,none
0.089055,0.010478,5.295974,0.017826,0.003533,7.084922,0.065653,0.01127,4.420654,none
0.104464,0.015408,5.315128,0.01988,0.002054,7.069599,0.079081,0.013427,4.4015,none
0.122737,0.018273,5.347689,0.022081,0.002201,7.046614,0.094544,0.015463,4.37277,none
0.139301,0.016564,5.387911,0.023226,0.001145,7.02363,0.110073,0.015529,4.340209,none
0.154801,0.0155,5.435796,0.024228,0.001002,6.99873,0.122132,0.012059,4.303817,none
0.167652,0.012851,5.495172,0.024947,0.000719,6.971915,0.124626,0.002495,4.26551,none
0.171174,0.003522,5.556463,0.026282,0.001335,6.9451,0.119465,-0.005162,4.225287,none
0.169358,-0.001816,5.61967,0.026047,-0.000235,6.914455,0.107986,-0.011479,4.185065,none
0.1587,-0.010657,5.686708,0.025427,-0.00062,6.889555,0.090875,-0.01711,4.142927,none
0.14309,-0.01561,5.757576,0.023567,-0.00186,6.864655,0.068159,-0.022716,4.096958,none
0.128533,-0.014557,5.818868,0.023494,-0.000073,6.845502,0.05187,-0.016289,4.058651,none
0.112388,-0.016146,5.870583,0.020559,-0.002935,6.830179,0.041954,-0.009916,4.02609,none
0.090894,-0.021494,5.922297,0.017154,-0.003404,6.814856,0.029918,-0.012037,3.993528,none
0.075926,-0.014968,5.960605,0.014421,-0.002733,6.805279,0.023098,-0.00682,3.968629,none
0.061673,-0.014253,5.989335,0.011809,-0.002612,6.797618,0.017697,-0.0054,3.953306,none
0.048202,-0.013471,6.012319,0.010459,-0.00135,6.793787,0.015331,-0.002366,3.94756,none
0.039342,-0.00886,6.025727,0.010459,0,6.793787,0.01357,-0.001761,3.943729,none
0.034412,-0.004931,6.033388,0.011809,0.00135,6.797618,0.01178,-0.00179,3.939898,none
0.034412,0,6.033388,0.013559,0.00175,6.803364,0.012605,0.000825,3.941814,none
0.036892,0.00248,6.029558,0.014803,0.001244,6.80911,0.016964,0.004358,3.953306,none
0.041862,0.004971,6.019981,0.016065,0.001262,6.816771,0.023461,0.006497,3.974375,none
0.047145,0.005283,6.008489,0.016652,0.000587,6.820602,0.029995,0.006534,3.999275,none
0.053778,0.006633,5.993166,0.016817,0.000165,6.826348,0.032284,0.002289,4.022259,none
0.060018,0.00624,5.975928,0.01671,-0.000106,6.828263,0.031755,-0.000528,4.045243,none
0.063023,0.003005,5.958689,0.016329,-0.000382,6.832094,0.029536,-0.00222,4.066312,none
0.061996,-0.001027,5.939536,0.015625,-0.000704,6.835925,0.02838,-0.001156,4.08355,none
0.059472,-0.002524,5.924213,0.014293,-0.001332,6.841671,0.027071,-0.00131,4.096958,none
0.055337,-0.004135,5.910805,0.011927,-0.002366,6.851248,0.025867,-0.001203,4.104619,none
0.049816,-0.005521,5.897398,0.010419,-0.001508,6.856994,0.024668,-0.0012,4.110365,none
0.041305,-0.008511,5.882075,0.008845,-0.001574,6.86274,0.022511,-0.002157,4.121858,none
0.034613,-0.006692,5.870583,0.007612,-0.001233,6.86657,0.020144,-0.002366,4.131434,none
0.029936,-0.004677,5.861006,0.008012,0.0004,6.864655,0.016861,-0.003283,4.141011,none
0.024106,-0.005829,5.847598,0.008405,0.000393,6.86274,0.013394,-0.003467,4.150588,none
0.020144,-0.003962,5.836106,0.008728,0.000323,6.858909,0.010195,-0.003199,4.158249,none
0.01853,-0.001614,5.828445,0.008658,-0.00007,6.856994,0.010195,0,4.158249,none
0.017903,-0.000627,5.822699,0.008658,0,6.856994,0.010929,0.000734,4.154419,none
0.017972,0.00007,5.820783,0.009168,0.00051,6.858909,0.011065,0.000136,4.152503,none
0.018182,0.000209,5.818868,0.010606,0.001438,6.86274,0.011226,0.000161,4.156334,none
0.018182,0,5.818868,0.012928,0.002322,6.868486,0.012073,0.000847,4.16208,none
0.018824,0.000642,5.816952,0.019117,0.006189,6.881893,0.013735,0.001662,4.167826,none
0.033472,0.014649,5.795883,0.027867,0.00875,6.899132,0.016212,0.002476,4.173572,none
0.047233,0.013761,5.774814,0.036158,0.008291,6.918285,0.017973,0.001761,4.177403,none
0.068599,0.021366,5.747999,0.042248,0.00609,6.937439,0.02188,0.003907,4.18698,none
0.088527,0.019928,5.721184,0.046826,0.004578,6.960423,0.025886,0.004006,4.198472,none
0.107193,0.018666,5.690539,0.050348,0.003522,6.983408,0.029712,0.003826,4.21188,none
0.130382,0.023189,5.650316,0.050227,-0.000121,7.004477,0.036756,0.007044,4.231033,none
0.148692,0.01831,5.606263,0.049218,-0.001009,7.025546,0.042849,0.006094,4.252102,none
0.160524,0.011831,5.558379,0.047732,-0.001486,7.042784,0.048294,0.005444,4.278917,none
0.166056,0.005532,5.508579,0.044111,-0.003621,7.056191,0.052755,0.004461,4.309563,none
0.162813,-0.003243,5.45878,0.040281,-0.00383,7.067683,0.057172,0.004417,4.336378,none
0.148373,-0.01444,5.412811,0.035307,-0.004975,7.079176,0.057124,-0.000048,4.361278,none
0.130731,-0.017642,5.372589,0.030068,-0.005239,7.090668,0.052887,-0.004237,4.382347,none
0.114079,-0.016652,5.340027,0.025134,-0.004934,7.100245,0.047674,-0.005213,4.395754,none
0.097746,-0.016333,5.313212,0.021348,-0.003786,7.107906,0.040689,-0.006985,4.411077,none
0.083732,-0.014014,5.294059,0.020456,-0.000891,7.109821,0.03206,-0.008629,4.4264,none
0.074091,-0.009641,5.282567,0.021201,0.000745,7.107906,0.026062,-0.005998,4.435977,none
0.067517,-0.006574,5.274905,0.022228,0.001027,7.104075,0.02484,-0.001222,4.437892,none
0.065782,-0.001735,5.27299,0.023608,0.001379,7.096414,0.028043,0.003203,4.432146,none
0.069392,0.00361,5.27682,0.0248,0.001192,7.086837,0.0325,0.004457,4.422569,none
0.080045,0.010654,5.288313,0.026777,0.001977,7.065768,0.036286,0.003786,4.411077,none
0.095424,0.015379,5.318958,0.026062,-0.000715,7.040868,0.039749,0.003463,4.395754,none
0.108925,0.0135,5.349604,0.024106,-0.001955,7.015969,0.042743,0.002994,4.380431,none
0.121193,0.012268,5.391742,0.023696,-0.000411,6.989154,0.045825,0.003082,4.361278,none
0.131909,0.010716,5.435796,0.023813,0.000117,6.958508,0.048173,0.002348,4.342124,none
0.142823,0.010914,5.48368,0.024341,0.000528,6.924031,0.048998,0.000825,4.324886,none
0.145482,0.00266,5.539225,0.027775,0.003434,6.889555,0.047233,-0.001765,4.299986,none
0.146051,0.000569,5.598601,0.030215,0.00244,6.853163,0.045858,-0.001376,4.271256,none
0.143751,-0.0023,5.661808,0.032794,0.002579,6.816771,0.042303,-0.003555,4.238695,none
0.135518,-0.008232,5.72693,0.03516,0.002366,6.788041,0.036873,-0.00543,4.200387,none
0.125888,-0.00963,5.793968,0.035875,0.000715,6.763141,0.032064,-0.00481,4.156334,none
0.118261,-0.007627,5.857175,0.035512,-0.000363,6.742072,0.030123,-0.001941,4.112281,none
0.108367,-0.009894,5.916551,0.033234,-0.002278,6.724834,0.031124,0.001002,4.072058,none
0.098682,-0.009685,5.974012,0.030978,-0.002256,6.715257,0.033238,0.002113,4.041412,none
0.087793,-0.010888,6.027642,0.029584,-0.001394,6.711426,0.032412,-0.000825,4.012682,none
0.076234,-0.01156,6.071696,0.032324,0.00274,6.717172,0.02838,-0.004032,3.999274,none
0.067429,-0.008805,6.110003,0.034999,0.002674,6.722918,0.026014,-0.002366,3.989698,none
0.055924,-0.011505,6.140649,0.036892,0.001893,6.726749,0.029389,0.003375,3.997359,none
0.046063,-0.009861,6.163633,0.039896,0.003005,6.732495,0.040248,0.010859,4.016513,none
0.038902,-0.007161,6.178956,0.042835,0.002939,6.738241,0.060664,0.020416,4.045243,none
0.035875,-0.003027,6.184702,0.045183,0.002348,6.745903,0.08163,0.020966,4.073974,none
0.035875,0,6.184702,0.045531,0.000349,6.747818,0.103348,0.021718,4.104619,none
0.038634,0.002759,6.180871,0.045329,-0.000202,6.745903,0.120903,0.017554,4.13335,none
0.045036,0.006402,6.171294,0.045414,0.000084,6.743987,0.130966,0.010063,4.158249,none
0.05369,0.008654,6.157887,0.045414,0,6.743987,0.135662,0.004696,4.177403,none
0.062968,0.009278,6.140649,0.044889,-0.000525,6.745903,0.137246,0.001585,4.188895,none
0.073501,0.010533,6.11958,0.043378,-0.001511,6.749733,0.136839,-0.000407,4.194641,none
0.084594,0.011094,6.092765,0.041543,-0.001834,6.753564,0.135485,-0.001354,4.200387,none
0.093164,0.00857,6.062119,0.037787,-0.003757,6.761226,0.134106,-0.001379,4.204218,none
0.096191,0.003027,6.033388,0.035112,-0.002674,6.766972,0.131322,-0.002784,4.209964,none
0.094078,-0.002113,6.002743,0.031976,-0.003137,6.776548,0.124234,-0.007088,4.221456,none
0.088527,-0.005551,5.970181,0.029389,-0.002586,6.786125,0.113199,-0.011035,4.236779,none
0.08166,-0.006868,5.935705,0.028069,-0.001321,6.793787,0.098744,-0.014454,4.255933,none
0.069773,-0.011886,5.901228,0.028391,0.000323,6.801448,0.085024,-0.013721,4.275087,none
0.054864,-0.014909,5.870583,0.030358,0.001966,6.80911,0.072037,-0.012987,4.29424,none
0.042332,-0.012532,5.843768,0.033296,0.002939,6.814856,0.068985,-0.003052,4.301902,none
0.028597,-0.013735,5.813122,0.038781,0.005485,6.824433,0.064901,-0.004083,4.315309,none
0.019517,-0.00908,5.784391,0.04556,0.00678,6.835925,0.066167,0.001266,4.324886,none
0.013189,-0.006328,5.755661,0.051375,0.005815,6.845502,0.067649,0.001482,4.328717,none
0.008874,-0.004314,5.728846,0.058551,0.007176,6.856994,0.065287,-0.002363,4.324886,none
0.007554,-0.001321,5.705862,0.068159,0.009608,6.874232,0.060473,-0.004813,4.317224,none
0.011607,0.004054,5.680962,0.075867,0.007708,6.895301,0.053925,-0.006548,4.307648,none
0.018237,0.006629,5.656062,0.081924,0.006057,6.920201,0.048848,-0.005077,4.299986,none
0.028747,0.010511,5.627332,0.082925,0.001002,6.9451,0.046852,-0.001996,4.296155,none
0.045784,0.017037,5.592855,0.079576,-0.003349,6.966169,0.047633,0.000781,4.298071,none
0.062583,0.016799,5.556463,0.074293,-0.005283,6.977661,0.052898,0.005264,4.311478,none
0.077375,0.014792,5.521987,0.067282,-0.007011,6.991069,0.057216,0.004318,4.332547,none
0.085181,0.007807,5.495172,0.059666,-0.007616,7.002561,0.057417,0.000202,4.353616,none
0.09155,0.006369,5.468357,0.053485,-0.006182,7.012138,0.054604,-0.002814,4.378516,none
0.091407,-0.000143,5.443457,0.046265,-0.00722,7.02363,0.048264,-0.006339,4.4015,none
0.086785,-0.004622,5.424303,0.042479,-0.003786,7.031292,0.040835,-0.007429,4.418739,none
0.081898,-0.004887,5.412811,0.038682,-0.003797,7.040868,0.033619,-0.007216,4.432146,none
0.079917,-0.001981,5.40898,0.035435,-0.003247,7.050445,0.029041,-0.004578,4.439808,none
0.079917,0,5.40898,0.034279,-0.001156,7.056191,0.02575,-0.003291,4.445554,none
0.079917,0,5.40898,0.034525,0.000246,7.054276,0.023666,-0.002084,4.449384,none
0.085299,0.005382,5.414727,0.034555,0.000029,7.046614,0.021146,-0.00252,4.45513,none
0.095424,0.010125,5.426219,0.03381,-0.000745,7.033207,0.020585,-0.000561,4.457046,none
0.105362,0.009938,5.439626,0.033527,-0.000282,7.012138,0.021318,0.000734,4.449384,none
0.114519,0.009157,5.454949,0.033957,0.000429,6.987238,0.022434,0.001115,4.434062,none
0.125305,0.010786,5.474103,0.032911,-0.001046,6.958508,0.023167,0.000734,4.414908,none
0.139183,0.013878,5.499002,0.028802,-0.004109,6.927862,0.024635,0.001467,4.395754,none
0.154448,0.015265,5.535394,0.025163,-0.003639,6.897216,0.028307,0.003672,4.370855,none
0.169383,0.014935,5.579448,0.021465,-0.003698,6.86274,0.031902,0.003595,4.34404,none
0.178001,0.008618,5.631162,0.019532,-0.001933,6.830179,0.036114,0.004212,4.317225,none
0.172201,-0.0058,5.690539,0.021645,0.002113,6.799533,0.041514,0.0054,4.286579,none
0.15647,-0.015731,5.75183,0.027658,0.006013,6.778464,0.045872,0.004358,4.244441,none
0.134799,-0.02167,5.815037,0.03162,0.003962,6.75931,0.048319,0.002447,4.200387,none
0.116262,-0.018537,5.874413,0.035435,0.003815,6.743987,0.05187,0.003551,4.15825,none
0.090673,-0.025589,5.933789,0.037875,0.00244,6.73058,0.053474,0.001603,4.114196,none
0.068863,-0.02181,5.989335,0.03793,0.000055,6.721003,0.05318,-0.000293,4.075889,none
0.05143,-0.017433,6.035304,0.036994,-0.000935,6.715257,0.051228,-0.001952,4.049074,none
0.038814,-0.012616,6.071695,0.035112,-0.001882,6.709511,0.048294,-0.002935,4.033751,none
0.029657,-0.009157,6.102341,0.034177,-0.000935,6.707595,0.048294,0,4.033751,none
0.023079,-0.006578,6.12341,0.033087,-0.00109,6.70568,0.052168,0.003874,4.041413,none
0.018431,-0.004648,6.136818,0.034177,0.00109,6.707595,0.061911,0.009744,4.056735,none
0.017738,-0.000693,6.138733,0.034177,0,6.707595,0.073534,0.011622,4.072058,none
0.019264,0.001526,6.134902,0.035112,0.000935,6.709511,0.088028,0.014495,4.089297,none
0.022158,0.002895,6.129156,0.036228,0.001115,6.713342,0.101929,0.0139,4.106535,none
0.025427,0.003269,6.12341,0.036726,0.000499,6.717172,0.112593,0.010665,4.123773,none
0.02819,0.002762,6.117664,0.036903,0.000176,6.721003,0.119813,0.00722,4.139096,none
0.031913,0.003724,6.108087,0.037049,0.000147,6.724834,0.126714,0.006901,4.156334,none
0.034819,0.002906,6.096595,0.036892,-0.000158,6.726749,0.130016,0.003302,4.175488,none
0.036334,0.001515,6.083188,0.036433,-0.000459,6.728664,0.129322,-0.000693,4.188895,none
0.037038,0.000704,6.067865,0.03582,-0.000613,6.73058,0.127139,-0.002183,4.198472,none
0.036756,-0.000282,6.054457,0.033498,-0.002322,6.736326,0.123306,-0.003834,4.208049,none
0.036114,-0.000642,6.04105,0.03067,-0.002829,6.742072,0.117087,-0.006218,4.217626,none
0.034085,-0.002029,6.027642,0.028215,-0.002454,6.747818,0.108943,-0.008144,4.229118,none
0.03067,-0.003415,6.014235,0.025134,-0.003082,6.75548,0.099654,-0.009289,4.24061,none
0.027276,-0.003393,6.004658,0.022217,-0.002917,6.765056,0.08797,-0.011685,4.254018,none
0.022217,-0.005059,5.99125,0.02126,-0.000958,6.770802,0.075937,-0.012033,4.26934,none
0.017826,-0.004391,5.977843,0.021219,-0.00004,6.772718,0.068365,-0.007572,4.280833,none
0.014216,-0.00361,5.966351,0.021465,0.000246,6.774633,0.06558,-0.002784,4.286579,none
0.010342,-0.003874,5.954858,0.022144,0.000679,6.776549,0.065929,0.000349,4.284663,none
0.007965,-0.002377,5.943366,0.022962,0.000818,6.778464,0.065576,-0.000352,4.280833,none
0.007084,-0.00088,5.931874,0.025016,0.002054,6.782295,0.062733,-0.002843,4.271256,none
0.008581,0.001497,5.920382,0.029037,0.004021,6.789956,0.057759,-0.004975,4.259764,none
0.012561,0.00398,5.906974,0.035729,0.006692,6.801448,0.05008,-0.007678,4.246356,none
0.019605,0.007044,5.891651,0.04461,0.008882,6.818686,0.042772,-0.007308,4.234864,none
0.044023,0.024418,5.861006,0.051581,0.00697,6.83784,0.040278,-0.002495,4.231033,none
0.077844,0.033821,5.820783,0.057594,0.006013,6.858909,0.042772,0.002495,4.234864,none
0.108429,0.030585,5.780561,0.062719,0.005125,6.879978,0.045238,0.002465,4.238695,none
0.147537,0.039107,5.730761,0.065723,0.003005,6.904878,0.050906,0.005668,4.248271,none
0.184105,0.036569,5.677131,0.065448,-0.000275,6.933608,0.05949,0.008585,4.267425,none
0.218044,0.033938,5.621586,0.061321,-0.004127,6.962339,0.068221,0.008731,4.29424,none
0.241556,0.023512,5.56604,0.054501,-0.00682,6.987238,0.077334,0.009113,4.328717,none
0.249535,0.007979,5.518156,0.044464,-0.010037,7.010223,0.083831,0.006497,4.37277,none
0.244692,-0.004843,5.476018,0.035292,-0.009172,7.029376,0.088234,0.004402,4.418739,none
0.230682,-0.01401,5.439626,0.027427,-0.007865,7.044699,0.0821,-0.006134,4.460877,none
0.208362,-0.02232,5.40515,0.0221,-0.005327,7.056191,0.068177,-0.013922,4.489607,none
0.18864,-0.019722,5.382165,0.017389,-0.00471,7.067683,0.059061,-0.009116,4.503015,none
0.173731,-0.014909,5.366842,0.013629,-0.00376,7.07726,0.059061,0,4.503015,none
0.16136,-0.012371,5.35535,0.01222,-0.001409,7.081091,0.066369,0.007308,4.495353,none
0.154415,-0.006945,5.349604,0.013335,0.001115,7.07726,0.083043,0.016674,4.478115,none
0.159199,0.004784,5.353435,0.014733,0.001398,7.071514,0.106771,0.023729,4.4513,none
0.170664,0.011464,5.363012,0.01689,0.002157,7.060022,0.129498,0.022727,4.422569,none
0.189517,0.018853,5.38025,0.020291,0.003401,7.042784,0.146139,0.016641,4.395754,none
0.216635,0.027118,5.407065,0.023021,0.002729,7.019799,0.159287,0.013148,4.368939,none
0.241171,0.024536,5.437711,0.026047,0.003027,6.991069,0.168943,0.009656,4.342124,none
0.259239,0.018068,5.485595,0.030978,0.004931,6.960423,0.174391,0.005448,4.313394,none
0.268263,0.009025,5.543056,0.03403,0.003052,6.929777,0.177429,0.003038,4.278917,none
0.272926,0.004663,5.602432,0.036462,0.002432,6.897216,0.178089,0.00066,4.244441,none
0.261568,-0.011358,5.671385,0.036774,0.000312,6.864655,0.173731,-0.004358,4.209964,none
0.239263,-0.022305,5.744169,0.036114,-0.00066,6.830179,0.165157,-0.008574,4.173572,none
0.204338,-0.034925,5.820783,0.033531,-0.002583,6.799533,0.151803,-0.013354,4.135265,none
0.161844,-0.042493,5.895482,0.031003,-0.002528,6.774633,0.130496,-0.021307,4.093127,none
0.12448,-0.037365,5.96252,0.028949,-0.002054,6.755479,0.101474,-0.029022,4.041412,none
0.090967,-0.033513,6.018065,0.026561,-0.002388,6.742072,0.064344,-0.03713,3.985867,none
0.064461,-0.026506,6.065949,0.024741,-0.00182,6.734411,0.031051,-0.033293,3.937983,none
0.041734,-0.022727,6.106172,0.024048,-0.000693,6.732495,0.013207,-0.017844,3.907337,none
0.027867,-0.013867,6.132987,0.0232,-0.000847,6.73058,0.005928,-0.007279,3.892014,none
0.018548,-0.009318,6.152141,0.025328,0.002128,6.734411,0.006644,0.000715,3.89393,none
0.01174,-0.006809,6.167464,0.029496,0.004168,6.742072,0.011446,0.004802,3.907337,none
0.008746,-0.002994,6.175125,0.035527,0.006031,6.753564,0.017962,0.006515,3.930322,none
0.008746,0,6.175125,0.041294,0.005767,6.765056,0.023519,0.005558,3.959052,none
0.009964,0.001218,6.171294,0.044797,0.003504,6.774633,0.030317,0.006798,3.991613,none
0.012312,0.002348,6.163633,0.046001,0.001203,6.782295,0.0383,0.007983,4.022259,none
0.013981,0.001669,6.154056,0.045971,-0.000029,6.786125,0.045179,0.006879,4.050989,none
0.015478,0.001497,6.146395,0.045971,0,6.786125,0.048613,0.003434,4.073974,none
0.016857,0.001379,6.138733,0.045971,0,6.786125,0.048587,-0.000026,4.087381,none
0.018706,0.001849,6.127241,0.047762,0.00179,6.782295,0.047145,-0.001442,4.093127,none
0.019411,0.000704,6.115749,0.051052,0.003291,6.776548,0.048848,0.001702,4.089296,none
0.018695,-0.000715,6.106172,0.050256,-0.000796,6.778464,0.056115,0.007268,4.075889,none
0.017154,-0.001541,6.09468,0.048495,-0.001761,6.782295,0.063023,0.006908,4.062481,none
0.014509,-0.002645,6.081272,0.047677,-0.000818,6.78421,0.069572,0.006548,4.049074,none
0.011505,-0.003005,6.067865,0.047677,0,6.78421,0.07576,0.006189,4.035666,none
0.008405,-0.0031,6.058288,0.0465,-0.001178,6.789956,0.077609,0.001849,4.031836,none
0.00726,-0.001145,6.054457,0.046294,-0.000205,6.797617,0.075056,-0.002553,4.039497,none
0.006086,-0.001174,6.050626,0.047707,0.001412,6.807194,0.073119,-0.001937,4.05482,none
0.005176,-0.00091,6.046796,0.050172,0.002465,6.814856,0.07368,0.000561,4.072058,none
0.004824,-0.000352,6.042965,0.055411,0.005239,6.826348,0.074733,0.001053,4.085466,none
0.005206,0.000382,6.035304,0.061409,0.005998,6.835925,0.076054,0.001321,4.093127,none
0.007132,0.001926,6.021896,0.069685,0.008276,6.847417,0.076054,0,4.093127,none
0.012928,0.005796,6.002742,0.076747,0.007062,6.856994,0.074146,-0.001908,4.085466,none
0.024136,0.011208,5.977843,0.083626,0.006879,6.86657,0.07123,-0.002917,4.075889,none
0.039929,0.015793,5.949112,0.091921,0.008295,6.879978,0.065811,-0.005419,4.062481,none
0.063305,0.023376,5.914636,0.102615,0.010694,6.901047,0.058591,-0.00722,4.047159,none
0.09782,0.034514,5.868667,0.108866,0.006251,6.924031,0.051375,-0.007216,4.033751,none
0.144525,0.046705,5.813122,0.109691,0.000825,6.952762,0.049101,-0.002275,4.02992,none
0.195944,0.051419,5.75183,0.10523,-0.004461,6.983408,0.055836,0.006736,4.041412,none
0.252323,0.056379,5.686708,0.094691,-0.01054,7.015969,0.068471,0.012635,4.068228,none
0.302774,0.050451,5.617755,0.077041,-0.01765,7.04853,0.078156,0.009685,4.106535,none
0.33315,0.030376,5.548802,0.066105,-0.010936,7.069599,0.080632,0.002476,4.154419,none
0.340315,0.007165,5.489426,0.054042,-0.012062,7.092583,0.078523,-0.002109,4.202303,none
0.331349,-0.008966,5.439626,0.040923,-0.013119,7.115567,0.071828,-0.006695,4.250187,none
0.312782,-0.018567,5.399404,0.026748,-0.014176,7.138552,0.059325,-0.012503,4.296155,none
0.285047,-0.027735,5.364927,0.019532,-0.007216,7.151959,0.045036,-0.014289,4.332547,none
0.254616,-0.030431,5.336197,0.016769,-0.002762,7.157705,0.037167,-0.007869,4.353616,none
0.226441,-0.028175,5.313212,0.016769,0,7.157705,0.036407,-0.000759,4.355532,none
0.205897,-0.020544,5.29789,0.018651,0.001882,7.151959,0.041294,0.004887,4.34404,none
0.197852,-0.008045,5.292143,0.021759,0.003107,7.138552,0.051786,0.010492,4.324886,none
0.203076,0.005224,5.295974,0.025915,0.004157,7.117483,0.069351,0.017565,4.298071,none
0.217692,0.014616,5.307466,0.028894,0.002979,7.090668,0.089877,0.020526,4.26934,none
0.24138,0.023688,5.328535,0.03159,0.002696,7.061937,0.110627,0.02075,4.242525,none
0.273748,0.032368,5.361096,0.035145,0.003555,7.029376,0.134928,0.024301,4.21188,none
0.310874,0.037126,5.403234,0.037919,0.002773,6.9949,0.152596,0.017668,4.185065,none
0.342542,0.031667,5.453034,0.036873,-0.001046,6.958508,0.168826,0.01623,4.158249,none
0.365316,0.022775,5.514325,0.037401,0.000528,6.924031,0.179747,0.010921,4.13335,none
0.37145,0.006134,5.587109,0.039562,0.002161,6.887639,0.184986,0.005239,4.106535,none
0.35974,-0.01171,5.667554,0.03925,-0.000312,6.855078,0.182168,-0.002817,4.075889,none
0.325314,-0.034426,5.755661,0.038194,-0.001057,6.824432,0.172201,-0.009968,4.039497,none
0.272838,-0.052476,5.847598,0.036906,-0.001288,6.799533,0.156796,-0.015404,4.003105,none
0.213436,-0.059402,5.935705,0.035806,-0.001101,6.780379,0.136252,-0.020544,3.964798,none
0.160902,-0.052534,6.012319,0.032031,-0.003775,6.766972,0.112623,-0.023629,3.928406,none
0.118144,-0.042758,6.079357,0.027896,-0.004135,6.753564,0.086344,-0.026278,3.892014,none
0.08363,-0.034514,6.132987,0.023626,-0.00427,6.742072,0.061526,-0.024818,3.863284,none
0.058591,-0.025038,6.17321,0.021172,-0.002454,6.736326,0.045843,-0.015683,3.846046,none
0.040865,-0.017727,6.203855,0.019645,-0.001526,6.732495,0.04213,-0.003713,3.842215,none
0.028098,-0.012767,6.22684,0.018798,-0.000847,6.73058,0.050256,0.008126,3.851792,none
0.020174,-0.007924,6.242163,0.018798,0,6.73058,0.061779,0.011523,3.86903,none
0.016622,-0.003551,6.249824,0.018798,0,6.73058,0.075441,0.013662,3.895845,none
0.01579,-0.000833,6.251739,0.018798,0,6.73058,0.089529,0.014087,3.934152,none
0.016622,0.000833,6.249824,0.018677,-0.000121,6.728664,0.096539,0.007011,3.974375,none
0.019077,0.002454,6.244078,0.018695,0.000018,6.726749,0.095806,-0.000734,4.012682,none
0.022287,0.00321,6.234501,0.019,0.000304,6.724834,0.087254,-0.008552,4.052905,none
0.026454,0.004168,6.219178,0.019444,0.000444,6.722918,0.077962,-0.009293,4.085466,none
0.029202,0.002748,6.205771,0.01988,0.000437,6.721003,0.0658,-0.012161,4.114196,none
