timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
9662,837,916,115225.64,90531.06,21896.02,98071.62,27121.9,56474.98,34596.0,89503.3,25508.36,110921.78,110921.78,110921.78,110921.78,110921.78,110921.78,110921.78,
9683,828,910,118130.56,94203.86,22840.32,99448.58,29523.82,57266.82,38025.0,91126.74,26543.22,114240.9,114240.9,114240.9,114240.9,114240.9,114240.9,114240.9,
9703,819,905,120697.02,97568.02,23757.32,100591.22,32003.5,57888.18,41616.0,92483.78,27591.22,117743.7,117743.7,117743.7,117743.7,117743.7,117743.7,117743.7,
9723,810,899,122923.98,100601.52,24649.66,101495.86,34576.2,58295.84,45369.0,93555.04,28443.86,120664.44,120664.44,120664.44,120664.44,120664.44,120664.44,120664.44,
9744,801,894,124790.22,103264.04,25493.1,102053.94,37266.72,58450.54,49284.0,94271.64,29260.82,123693.12,123693.12,123693.12,123693.12,123693.12,123693.12,123693.12,
9765,792,889,126138.62,105089.2,26277.8,102034.82,40071.88,58187.16,53361.0,94193.66,29776.02,125901.02,125901.02,125901.02,125901.02,125901.02,125901.02,125901.02,
9785,784,885,126277.82,104984.94,26806.1,101358.98,42772.2,57102.52,57121.0,92306.78,29943.64,125992.3,125992.3,125992.3,125992.3,125992.3,125992.3,125992.3,
9805,779,881,125339.92,103379.9,26856.28,100351.08,44603.68,55578.58,59536.0,90022.64,29474.84,124310.96,124310.96,124310.96,124310.96,124310.96,124310.96,124310.96,
9827,776,879,123453.94,102030.68,27420.88,98518.62,45857.32,54024.1,61009.0,88421.48,28889.58,123033.6,123033.6,123033.6,123033.6,123033.6,123033.6,123033.6,
9847,774,877,122552.48,101689.22,27858.48,96686.86,46703.08,52637.78,62001.0,87959.4,28289.28,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,
9869,774,877,122552.48,101689.22,27858.48,96320.46,46703.08,51926.12,62001.0,87959.4,28155.78,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,
9890,774,877,122552.48,101689.22,27858.48,96320.46,46703.08,51478.12,62001.0,87959.4,28155.78,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,
9911,774,877,122552.48,101689.22,27858.48,96320.46,46703.08,51380.52,62001.0,87959.4,28155.78,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,
9932,774,877,122552.48,101689.22,27858.48,96310.52,46703.08,51380.52,62001.0,87959.4,28155.78,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,
9952,774,877,122552.48,101689.22,27858.48,96310.52,46703.08,51380.52,62001.0,87959.4,28155.78,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,122159.52,
9972,774,877,122552.48,101699.16,27858.48,96310.52,46703.08,51380.52,62001.0,87969.34,28155.78,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,
9993,774,877,122552.48,101699.16,27858.48,96310.52,46703.08,51380.52,62001.0,87979.28,28155.78,122171.16,122171.16,122171.16,122171.16,122171.16,122171.16,122171.16,
10014,774,877,122552.48,101699.16,27858.48,96310.52,46703.08,51380.52,62001.0,87979.28,28155.78,122171.16,122171.16,122171.16,122171.16,122171.16,122171.16,122171.16,
10034,774,877,122552.48,101699.16,27858.48,96310.52,46703.08,51380.52,62001.0,87969.34,28155.78,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,
10054,774,877,122552.48,101699.16,27858.48,96310.52,46703.08,51380.52,62001.0,87969.34,28155.78,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,
10074,774,877,122552.48,101699.16,27858.48,96310.52,46703.08,51410.22,62001.0,87969.34,28155.78,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,
10094,774,877,122552.48,101699.16,27858.48,96320.46,46703.08,51592.24,62001.0,87969.34,28155.78,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,122165.34,
10115,774,877,122552.48,101699.16,27858.48,96618.7,46703.08,51855.44,62001.0,87999.04,28155.78,122182.68,122182.68,122182.68,122182.68,122182.68,122182.68,122182.68,
10136,775,877,122858.68,101863.92,27638.68,97751.42,46279.2,52494.36,61504.0,88455.48,28155.78,122311.32,122311.32,122311.32,122311.32,122311.32,122311.32,122311.32,
10156,776,877,123166.88,102030.68,27420.88,99182.8,45857.32,53376.88,61009.0,89462.56,28155.78,122691.56,122691.56,122691.56,122691.56,122691.56,122691.56,122691.56,
10177,777,877,123477.08,102199.44,27205.08,100691.32,45437.44,54403.46,60516.0,90764.1,28178.82,123112.1,123112.1,123112.1,123112.1,123112.1,123112.1,123112.1,
10197,779,877,124850.18,102542.96,26779.48,102400.74,44603.68,55693.14,59536.0,92400.66,28443.14,123403.94,123403.94,123403.94,123403.94,123403.94,123403.94,123403.94,
10218,782,879,126919.72,103073.24,26156.08,104170.34,43368.04,57228.92,58081.0,94156.74,29039.06,124164.66,124164.66,124164.66,124164.66,124164.66,124164.66,124164.66,
10238,785,881,128927.2,103621.52,25607.08,105671.3,42150.4,58681.34,56644.0,95633.12,29653.22,124425.44,124425.44,124425.44,124425.44,124425.44,124425.44,124425.44,
10259,789,883,130590.56,104651.5,25237.54,106762.42,40554.88,60036.44,54746.66,96975.1,30248.32,124208.78,124208.78,124208.78,124208.78,124208.78,124208.78,124208.78,
10279,794,886,131724.46,106525.92,25023.78,107524.42,38605.48,61272.18,52431.86,98094.4,30907.72,123847.04,123847.04,123847.04,123847.04,123847.04,123847.04,123847.04,
10301,800,890,132379.9,108706.26,24790.76,108054.1,36341.1,62313.54,49720.1,98816.02,31599.98,123141.22,123141.22,123141.22,123141.22,123141.22,123141.22,123141.22,
10321,807,894,132697.82,110679.84,24482.48,108221.7,33822.36,63138.4,46647.38,99162.82,32201.04,121810.66,121810.66,121810.66,121810.66,121810.66,121810.66,121810.66,
10341,814,898,132474.08,112107.58,24186.94,107846.5,31531.76,63618.04,43672.66,98986.68,32715.12,119932.92,119932.92,119932.92,119932.92,119932.92,119932.92,119932.92,
10361,821,903,131656.74,112816.94,23843.5,106939.44,29467.5,63773.66,40795.94,98286.06,33186.9,117844.7,117844.7,117844.7,117844.7,117844.7,117844.7,117844.7,
10383,829,907,130549.6,113022.64,23288.94,105682.54,27252.94,63664.54,37628.26,97281.66,33340.58,114993.9,114993.9,114993.9,114993.9,114993.9,114993.9,114993.9,
10403,837,912,128964.08,112435.2,22668.04,103958.06,25109.9,63244.44,34588.58,95900.94,33381.32,112124.94,112124.94,112124.94,112124.94,112124.94,112124.94,112124.94,
10425,846,917,127121.16,111392.14,21841.3,102040.56,22757.66,62602.72,31321.94,94158.12,33297.44,108786.96,108786.96,108786.96,108786.96,108786.96,108786.96,108786.96,
10447,854,922,124581.98,109769.26,21107.16,99634.16,20785.5,61605.92,28554.26,91930.94,33074.28,105158.3,105158.3,105158.3,105158.3,105158.3,105158.3,105158.3,
10468,863,927,121841.74,107875.42,20180.24,97124.9,18685.8,60444.02,25593.62,89522.12,32731.42,101293.0,101293.0,101293.0,101293.0,101293.0,101293.0,101293.0,
10488,871,932,118361.72,105278.12,19344.96,94182.5,16969.96,58964.66,23097.94,86664.44,32292.64,97168.64,97168.64,97168.64,97168.64,97168.64,97168.64,97168.64,
10508,880,937,114577.78,102103.84,18355.98,91121.96,15114.4,57321.38,20443.3,83585.54,31689.24,92783.06,92783.06,92783.06,92783.06,92783.06,92783.06,92783.06,
10529,888,942,110136.18,98308.9,17475.18,87687.56,13618.98,55346.34,18219.62,80066.5,30828.74,88134.1,88134.1,88134.1,88134.1,88134.1,88134.1,88134.1,
